date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:03	77028/77028	---M--	200	added ('OK')	application/javascript	etag:%2212ce4-5874796cd0680%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.6	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min0ba6.js	(from http://localhost/9Spares/my-account/)
18:48:16	2189/2189	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:47:57%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fcart%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed265c.json	(from http://localhost/9Spares/cart/)
18:48:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:48:04%20GMT	http://localhost/9Spares/?p=547	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index7cc7.html	(from http://localhost/9Spares/cart/)
18:48:17	44875/44875	---MC-	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2015:47:54%20GMT	http://localhost/9Spares/my-account/lost-password/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/my-account/lost-password/index.html	(from http://localhost/9Spares/my-account/)
18:48:20	1839838/1839838	---M--	200	added ('OK')	image/jpeg	etag:%221c12de-596e9934a007c%22	http://localhost/9Spares/wp-content/uploads/2019/11/IMG_20190525_151959_3.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/IMG_20190525_151959_3.jpg	(from http://localhost/9Spares/about-us/)
18:48:24	2282/2282	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:48:16%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fcart%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed79a7	(from http://localhost/9Spares/cart/)
18:48:24	3356/3356	---M--	200	added ('OK')	application/javascript	etag:%22d1c-58dcd10d8a980%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min9e95.js	(from http://localhost/9Spares/cart/)
18:48:24	2536/2536	---M--	200	added ('OK')	application/javascript	etag:%229e8-584269c551a80%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min9e95.js	(from http://localhost/9Spares/cart/)
18:48:31	7632/7632	---M--	200	added ('OK')	application/javascript	etag:%221dd0-58dcd10d8a980%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/cart.min9e95.js	(from http://localhost/9Spares/cart/)
18:48:32	5066/5066	---M--	200	added ('OK')	text/css	etag:%2213ca-593fa05cd4900%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe9e95.css	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:48:40	835/835	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/car-gps-navigation-system/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/car-gps-navigation-system/feed/index.html	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:48:40	11607/11607	---M--	200	added ('OK')	text/css	etag:%222d57-584269c551a80%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin9e95.css	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:48:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:48:40%20GMT	http://localhost/9Spares/?p=668	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index1cc0.html	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:48:54	2604/2604	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:48:40%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcar-gps-navigation-system%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embede9e5.json	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:02	2732/2732	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:48:54%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcar-gps-navigation-system%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedc986	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:03	2234/2234	---M--	200	added ('OK')	application/javascript	etag:%228ba-5834f217c42c0%22	http://localhost/9Spares/wp-includes/js/comment-reply.min.js?ver=5.2.5	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-includes/js/comment-reply.min6619.js	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:03	29699/29699	---M--	200	added ('OK')	image/jpeg	etag:%227403-596d5e2a5ce2d%22	http://localhost/9Spares/wp-content/uploads/2019/11/android-9-0-2g-16g-car-stereo-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/android-9-0-2g-16g-car-stereo-600x600.jpg	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:04	2616/2616	---M--	200	added ('OK')	application/javascript	etag:%22a38-56cdeb217d880%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min.js?ver=1.7.21	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min5a35.js	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:05	22860/22860	---M--	200	added ('OK')	application/javascript	etag:%22594c-58fe933841780%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.2	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.mineed8.js	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:07	9878/9878	---M--	200	added ('OK')	application/javascript	etag:%222696-584269c551a80%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min0235.js	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:08	31904/31904	---M--	200	added ('OK')	application/javascript	etag:%227ca0-584269c551a80%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min0235.js	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:09	6346/6346	---M--	200	added ('OK')	application/javascript	etag:%2218ca-58cb4236e8200%22	http://localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.8.0	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min9e95.js	(from http://localhost/9Spares/product/car-gps-navigation-system/)
18:49:24	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.9.0)
18:49:24	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.9.0)
18:49:31	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.9.0)
18:49:31	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%22a8702-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.9.0)
18:49:33	41743/41743	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2015:49:11%20GMT	http://localhost/9Spares/?page_id=3	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index3b72.html	(from http://localhost/9Spares/?page_id=3&preview=true)
18:49:39	87352/87352	---M--	200	added ('OK')	font/woff	etag:%2215538-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.9.0)
18:49:48	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%22126b0-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0)
18:49:48	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%221f818-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.9.0)
18:50:05	98020/98020	---M--	200	added ('OK')	font/woff	etag:%2217ee4-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0)
18:50:06	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0)
18:50:12	839388/839388	---M--	200	added ('OK')	image/svg+xml	etag:%22ccedc-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0)
18:50:13	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0)
18:50:17	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222ed58-58c4a50c35380%22	http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/9Spares/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0)
18:50:33	158020/158020	---M--	200	added ('OK')	image/jpeg	etag:%2226944-596c9adb912a3%22	http://localhost/9Spares/wp-content/uploads/2019/11/storeparts.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/storeparts.jpg	(from http://localhost/9Spares/wp-content/uploads/elementor/css/post-552.css?ver=1573167943)
18:50:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:50:27%20GMT	http://localhost/9Spares/?p=84	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index735a.html	(from http://localhost/9Spares/product/wheel-rims/)
18:50:46	804/804	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/wheel-rims/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/wheel-rims/feed/index.html	(from http://localhost/9Spares/product/wheel-rims/)
18:50:49	2582/2582	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:50:27%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fwheel-rims%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedd24d.json	(from http://localhost/9Spares/product/wheel-rims/)
18:51:02	2710/2710	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:50:49%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fwheel-rims%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embeddc9b	(from http://localhost/9Spares/product/wheel-rims/)
18:51:09	53137/53137	---M--	200	added ('OK')	image/jpeg	etag:%22cf91-596d791dd297f%22	http://localhost/9Spares/wp-content/uploads/2019/01/16-Inch-Alloy-Wheel-Rims-Mercedes-Custom-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/16-Inch-Alloy-Wheel-Rims-Mercedes-Custom-600x600.jpg	(from http://localhost/9Spares/product/wheel-rims/)
18:51:09	108803/108803	---M--	200	added ('OK')	image/jpeg	etag:%221a903-596d791791c9f%22	http://localhost/9Spares/wp-content/uploads/2019/01/16-Inch-Alloy-Wheel-Rims-Mercedes-Custom.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/16-Inch-Alloy-Wheel-Rims-Mercedes-Custom.jpg	(from http://localhost/9Spares/product/wheel-rims/)
18:51:18	821/821	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/gear-shift/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/gear-shift/feed/index.html	(from http://localhost/9Spares/product/gear-shift/)
18:51:19	2635/2635	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:51:04%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fgear-shift%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed6a01.json	(from http://localhost/9Spares/product/gear-shift/)
18:51:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:51:09%20GMT	http://localhost/9Spares/?p=83	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index55e4.html	(from http://localhost/9Spares/product/gear-shift/)
18:51:25	2754/2754	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:51:20%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fgear-shift%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedf5a3	(from http://localhost/9Spares/product/gear-shift/)
18:51:30	38495/38495	---M--	200	added ('OK')	image/jpeg	etag:%22965f-596d785ea04e6%22	http://localhost/9Spares/wp-content/uploads/2019/01/5-6-speed-leather-gear-shift-knob-600x839.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/5-6-speed-leather-gear-shift-knob-600x839.jpg	(from http://localhost/9Spares/product/gear-shift/)
18:51:31	85050/85050	---M--	200	added ('OK')	image/jpeg	etag:%2214c3a-596d785923920%22	http://localhost/9Spares/wp-content/uploads/2019/01/5-6-speed-leather-gear-shift-knob.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/5-6-speed-leather-gear-shift-knob.jpg	(from http://localhost/9Spares/product/gear-shift/)
18:51:46	773/773	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/t003/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/t003/feed/index.html	(from http://localhost/9Spares/product/t003/)
18:51:47	2512/2512	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:51:27%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Ft003%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embede7ba.json	(from http://localhost/9Spares/product/t003/)
18:51:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:51:30%20GMT	http://localhost/9Spares/?p=80	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/indexbde5.html	(from http://localhost/9Spares/product/t003/)
18:51:58	2640/2640	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:51:47%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Ft003%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed27a2	(from http://localhost/9Spares/product/t003/)
18:52:01	87796/87796	---M--	200	added ('OK')	image/jpeg	etag:%22156f4-596d71052eef0%22	http://localhost/9Spares/wp-content/uploads/2019/01/90369-T0003-for-TOYOTA-LAND-CRUISER-CAR.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/90369-T0003-for-TOYOTA-LAND-CRUISER-CAR.jpg	(from http://localhost/9Spares/product/t003/)
18:52:03	27494/27494	---M--	200	added ('OK')	image/jpeg	etag:%226b66-596d710c898d6%22	http://localhost/9Spares/wp-content/uploads/2019/01/90369-T0003-for-TOYOTA-LAND-CRUISER-CAR-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/90369-T0003-for-TOYOTA-LAND-CRUISER-CAR-600x600.jpg	(from http://localhost/9Spares/product/t003/)
18:52:29	845/845	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/front-control-arm/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/front-control-arm/feed/index.html	(from http://localhost/9Spares/product/front-control-arm/)
18:52:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:52:06%20GMT	http://localhost/9Spares/?p=53	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index5fb3.html	(from http://localhost/9Spares/product/front-control-arm/)
18:52:33	2680/2680	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:52:05%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Ffront-control-arm%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedb1d8.json	(from http://localhost/9Spares/product/front-control-arm/)
18:52:55	2808/2808	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:52:33%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Ffront-control-arm%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedcddd	(from http://localhost/9Spares/product/front-control-arm/)
18:52:57	32297/32297	---M--	200	added ('OK')	image/jpeg	etag:%227e29-596d6a87c5a10%22	http://localhost/9Spares/wp-content/uploads/2019/01/Auto-Suspension-Parts-Front-control-arm-for.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/01/Auto-Suspension-Parts-Front-control-arm-for.jpg	(from http://localhost/9Spares/product/front-control-arm/)
18:53:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:53:00%20GMT	http://localhost/9Spares/?p=664	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index2fb6.html	(from http://localhost/9Spares/product/bmw-bare-engine/)
18:53:27	2447/2447	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:52:59%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fbmw-bare-engine%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed2b74.json	(from http://localhost/9Spares/product/bmw-bare-engine/)
18:53:28	775/775	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/bmw-bare-engine/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/bmw-bare-engine/feed/index.html	(from http://localhost/9Spares/product/bmw-bare-engine/)
18:53:52	2575/2575	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:53:28%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fbmw-bare-engine%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embedafaf	(from http://localhost/9Spares/product/bmw-bare-engine/)
18:54:03	101780/101780	---M--	200	added ('OK')	image/jpeg	etag:%2218d94-596d554ba76bd%22	http://localhost/9Spares/wp-content/uploads/2019/11/bmw-engine-1.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/bmw-engine-1.jpg	(from http://localhost/9Spares/product/bmw-bare-engine/)
18:54:38	776/776	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/crankshaft-pulley/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/crankshaft-pulley/feed/index.html	(from http://localhost/9Spares/product/crankshaft-pulley/)
18:54:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:54:07%20GMT	http://localhost/9Spares/?p=666	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index197a.html	(from http://localhost/9Spares/product/crankshaft-pulley/)
18:54:43	2437/2437	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Jan%202020%2015:54:05%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcrankshaft-pulley%2F	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed4eba.json	(from http://localhost/9Spares/product/crankshaft-pulley/)
18:54:54	2565/2565	---M--	200	added ('OK')	text/xml	date:Fri,%2024%20Jan%202020%2015:54:43%20GMT	http://localhost/9Spares/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2F9Spares%2Fproduct%2Fcrankshaft-pulley%2F&format=xml	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-json/oembed/1.0/embed5487	(from http://localhost/9Spares/product/crankshaft-pulley/)
18:54:57	26522/26522	---M--	200	added ('OK')	image/jpeg	etag:%22679a-596d5b5932723%22	http://localhost/9Spares/wp-content/uploads/2019/11/s-l1600-600x600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/s-l1600-600x600.jpg	(from http://localhost/9Spares/product/crankshaft-pulley/)
18:55:01	136329/136329	---M--	200	added ('OK')	image/jpeg	etag:%2221489-596d5b4b90199%22	http://localhost/9Spares/wp-content/uploads/2019/11/s-l1600.jpg	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/wp-content/uploads/2019/11/s-l1600.jpg	(from http://localhost/9Spares/product/crankshaft-pulley/)
18:55:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Jan%202020%2015:54:57%20GMT	http://localhost/9Spares/?p=665	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/index2bcd.html	(from http://localhost/9Spares/product/car-modified-front-bumber-lip/)
18:55:22	829/829	---M--	200	added ('OK')	application/rss+xml	etag:%228639a4f0f50cd2e06d3a45aa0831831d%22	http://localhost/9Spares/product/car-modified-front-bumber-lip/feed/	C:/Users/BRYO/Desktop/9Spares/localhost/9Spares/product/car-modified-front-bumber-lip/feed/index.html	(from http://localhost/9Spares/product/car-modified-front-bumber-lip/)
